Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;S4;I;2;SAO PAULO;SP;06/2025;6.033.710;4.605.655;333.329;4.879.045;1.244.259;1.154.665;94.916;2;0
BANCO CATERPILLAR S.A.;2658435;b2;S4;I;3;SAO PAULO;SP;06/2025;6.002.026;5.740.679;0;4.711.726;4.459.112;1.290.300;28.663;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA/AM;37442605;b3S;S4;I;2;COLIDER;MT;06/2025;5.715.175;3.295.908;1.795.266;4.932.223;3.170.443;782.952;40.090;0;50
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS, DISTRITO FEDERAL E TOCANTINS LTDA. - SICOOB NOVA CENTRAL;33416108;b3C;S4;I;2;GOIANIA;GO;06/2025;5.710.517;100.040;3.270.430;4.971.208;0;739.309;55.154;0;1
FISERV DO BRASIL  INSTITUIÇÃO DE PAGAMENTO LTDA;4962772;n4;S4;C;3;SAO PAULO;SP;06/2025;5.668.776;0;5.105;4.515.728;1.186.386;1.153.048;-1.146;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;S4;I;2;CANARANA;MT;06/2025;5.635.493;3.524.043;839.496;4.993.269;2.731.982;642.224;-99.671;0;32
BANRISUL SOLUÇÕES EM PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;92934215;n4;S2;C;1;PORTO ALEGRE;RS;06/2025;5.559.008;13.659;1.268.064;2.825.006;222.377;2.734.002;195.815;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;S5;I;2;RIO VERDE;GO;06/2025;5.547.914;3.212.025;236.554;3.954.918;3.353.111;1.592.996;137.022;0;35
NEON PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;20855875;n4;S4;C;2;SAO PAULO;SP;06/2025;5.538.961;2.813.409;427.946;5.211.510;1.234.372;327.450;-35.877;1;0
COOPERATIVA DE CRÉDITO ALIANÇA RS/SC/ES - SICREDI ALIANÇA RS/SC/ES;87795639;b3S;S4;I;2;MARAU;RS;06/2025;5.527.063;2.934.450;1.839.883;4.988.436;3.336.909;538.628;53.042;0;59
PEFISA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;S4;I;2;SAO PAULO;SP;06/2025;5.522.354;3.080.193;405.457;4.524.269;2.582.565;998.084;-57.109;2;0
COOPERATIVA DE CRÉDITO ARACOOP LTDA. - SICOOB ARACOOP;3320525;b3S;S5;I;2;ARAGUARI;MG;06/2025;5.460.773;3.931.845;85.461;4.735.331;3.412.446;725.443;70.540;0;37
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;b3S;S5;I;2;MARINGA;PR;06/2025;5.439.202;3.126.111;72.319;4.776.061;4.363.524;663.141;64.245;0;96
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTERESTADOS - SICREDI INTERESTADOS RS/ES;90497256;b3S;S4;I;2;PELOTAS;RS;06/2025;5.352.550;2.355.094;1.704.361;4.737.513;3.496.449;615.037;90.041;0;39
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3566655;b3S;S4;I;2;SAO GABRIEL DO OESTE;MS;06/2025;5.209.293;2.646.149;1.823.726;4.497.569;2.589.713;711.724;1.705;0;34
COOPERATIVA CENTRAL DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL BRASIL;7202627;b3C;S4;I;2;CHAPECO;SC;06/2025;5.184.415;199.676;1.810.347;4.879.290;2.629.081;305.125;4.214;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CONEXÃO - SICREDI CONEXÃO;87733770;b3S;S4;I;2;RODEIO BONITO;RS;06/2025;5.178.718;3.490.024;1.229.808;4.554.920;3.220.762;623.798;27.912;0;66
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;06/2025;5.148.043;0;2.410.126;3.903.630;0;1.244.413;1.685;0;0
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA - CRESOL CONFEDERAÇÃO;10398952;b3C;S4;I;2;FLORIANOPOLIS;SC;06/2025;5.024.867;77.989;1.761.200;4.875.010;298.118;149.857;-21.912;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO - SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;b3S;S4;I;2;SARANDI;RS;06/2025;5.017.554;2.723.289;1.487.308;4.625.490;3.404.282;392.064;-13.876;0;43
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;S4;I;2;ITAPEMA;SC;06/2025;4.978.757;2.683.314;1.708.964;4.380.605;3.604.994;598.152;98.113;0;39
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;06/2025;4.950.055;2.851.908;78.439;4.421.041;3.685.010;529.014;91.571;0;42
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;06/2025;4.912.085;10.184;1.146.512;4.649.710;27.134;262.375;11.762;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;S5;I;2;PIMENTA BUENO;RO;06/2025;4.871.442;2.906.304;73.812;4.110.455;3.241.738;760.987;57.429;0;48
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;79052122;b3S;S4;I;2;MARECHAL CANDIDO RONDON;PR;06/2025;4.842.040;3.447.665;1.011.675;4.380.156;2.448.653;461.884;34.036;0;34
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;S4;I;2;TAPEJARA;RS;06/2025;4.653.605;3.291.729;870.144;4.102.145;2.255.971;551.460;55.160;0;40
COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;06/2025;4.652.672;2.317.236;359.863;3.755.011;3.423.077;897.662;90.060;0;42
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74828799;b1;S4;I;3;PORTO ALEGRE;RS;06/2025;4.561.865;3.882.321;115.995;4.310.243;4.174.222;251.622;1.140;2;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG - SICREDI REGIÃO CENTRO RS/MG;95594941;b3S;S4;I;2;SANTA MARIA;RS;06/2025;4.473.545;2.747.829;1.021.859;3.850.195;2.605.081;623.350;40.338;0;48
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO - SICREDI OURO BRANCO RS/MG;87853206;b3S;S4;I;2;TEUTONIA;RS;06/2025;4.467.417;2.448.692;1.504.622;3.863.969;3.028.756;603.447;48.410;0;35
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;06/2025;4.461.600;2.193.639;120.468;2.848.217;2.626.186;1.613.384;104.764;0;51
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;S4;I;2;CAPANEMA;PR;06/2025;4.458.042;3.169.918;837.077;3.938.201;2.422.443;519.840;42.357;0;45
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;S4;I;2;JOINVILLE;SC;06/2025;4.391.988;2.593.970;1.404.977;3.790.604;3.270.328;601.384;79.850;0;42
RENDIMENTO;51468;b1;S4;C;2;SAO PAULO;SP;06/2025;4.390.121;574.797;291.446;3.861.381;2.663.789;528.740;49.443;13;1
BANCO TRIANGULO S.A.;17351180;b1;S4;C;2;UBERLANDIA;MG;06/2025;4.345.157;1.713.200;232.323;3.810.883;2.495.740;534.274;20.568;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG;91159764;b3S;S4;I;2;LAJEADO;RS;06/2025;4.277.771;1.867.006;1.461.901;3.684.534;2.999.776;593.237;77.886;0;36
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ESSÊNCIA RS/ES - SICREDI ESSÊNCIA;87733077;b3S;S4;I;2;ITAQUI;RS;06/2025;4.176.405;2.296.789;1.553.463;3.561.490;2.240.856;614.915;53.708;0;26
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;S4;I;2;CAMPO VERDE;MT;06/2025;4.172.314;3.143.833;405.072;3.697.061;1.845.041;475.253;-54.529;0;25
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;S4;I;1;SAO PAULO;SP;06/2025;4.156.557;2.405.269;1.478.429;840.531;666.936;3.316.026;95.449;1;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79457883;b3S;S4;I;2;MANDAGUARI;PR;06/2025;4.139.995;2.209.804;1.523.460;3.724.015;2.787.379;415.979;43.641;0;41
BANCO YAMAHA MOTOR DO BRASIL S.A.;10371492;b1;S4;C;3;SAO PAULO;SP;06/2025;4.131.602;2.984.223;0;3.671.393;3.479.408;460.209;-23.767;2;0
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55230916;b1;S4;I;3;SAO PAULO;SP;06/2025;4.090.134;891.621;379.719;2.902.851;2.530.310;1.187.284;68.053;2;0
GENIAL;51839;b1;S4;C;2;RIO DE JANEIRO;RJ;06/2025;4.073.628;566.099;2.232.500;3.841.037;3.055.994;232.591;-7.765;11;2
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI ORIGENS RS;92796564;b3S;S4;I;2;PORTO ALEGRE;RS;06/2025;4.070.880;2.049.757;1.295.720;3.688.847;3.213.429;382.033;30.763;0;29
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE BRASILEIRO;2282709;b3S;S5;I;2;ANAPOLIS;GO;06/2025;4.061.078;2.429.118;42.948;3.626.388;3.166.160;434.690;110.230;0;63
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4388688;b3S;S4;I;2;GOIANIA;GO;06/2025;4.054.576;1.920.854;63.496;3.533.281;3.123.601;521.295;50.414;0;13
BANCO RODOBENS S.A.;33603457;b1;S4;C;2;SAO PAULO;SP;06/2025;4.037.706;2.482.495;512.092;3.291.540;3.122.537;746.166;38.774;2;0
COOPERATIVA DE CRÉDITO COOPERMAIS - SICOOB COOPERMAIS;31804966;b3S;S5;I;2;SANTA MARIA DE JETIBA;ES;06/2025;4.013.534;2.019.532;260.285;3.458.585;3.097.794;554.949;41.561;0;26
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE IBIRAIARAS - SICREDI IBIRAIARAS RS/MG;89990501;b3S;S4;I;2;IBIRAIARAS;RS;06/2025;4.006.424;2.273.549;1.307.123;3.353.977;2.252.772;652.447;68.437;0;40
BANCO LUSO BRASILEIRO S.A.;59118133;b1;S4;I;3;SAO PAULO;SP;06/2025;3.948.783;2.821.216;17.887;3.625.451;3.319.891;323.333;25.012;2;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;S4;C;1;CURITIBA;PR;06/2025;3.932.272;1.643.153;2.196.393;693.408;559.011;3.238.864;143.473;2;0
COOPERATIVA DE CRÉDITO UNICRED VALOR CAPITAL LTDA - UNICRED VALOR CAPITAL;74064502;b3S;S5;I;2;FLORIANOPOLIS;SC;06/2025;3.882.774;1.993.408;85.657;3.417.095;3.183.174;465.679;51.434;0;22
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35571249;b3S;S4;I;2;JOAO PESSOA;PB;06/2025;3.856.454;2.019.417;1.269.636;3.241.063;2.783.821;615.391;55.613;0;34
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES - SICREDI UNIVALES MT/RO;70431630;b3S;S4;I;2;JUINA;MT;06/2025;3.844.018;2.457.609;937.767;3.279.126;2.009.940;564.892;23.289;0;46
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;S4;I;2;CRISTALINA;GO;06/2025;3.838.954;2.233.452;1.146.658;3.478.192;2.390.426;360.762;-13.811;0;36
BMW;51420;n1;S4;C;3;SAO PAULO;SP;06/2025;3.816.067;3.643.007;0;3.142.201;3.009.307;673.866;41.781;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS - SICREDI DAS CULTURAS RS/MG;90729369;b3S;S4;I;2;IJUI;RS;06/2025;3.766.673;2.137.971;1.128.835;3.191.518;2.118.992;575.155;25.995;0;33
QI;52395;n1;S4;C;3;SAO PAULO;SP;06/2025;3.734.831;177.820;688.684;2.488.539;2.131.833;1.246.291;135.636;6;0
SHPP BRASIL INSTITUIÇÃO DE PAGAMENTO E SERVIÇOS DE PAGAMENTOS LTDA.;38372267;n4;S4;C;3;SAO PAULO;SP;06/2025;3.695.425;0;1.057.795;3.504.339;917.115;191.086;-5.788;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO IGUAÇU - SICREDI IGUAÇU PR/SC E REGIÃO METROPOLITANA DE CAMPINAS/SP;84974278;b3S;S4;I;2;SAO JOAO;PR;06/2025;3.621.760;2.216.358;780.204;3.130.749;2.087.803;491.011;42.776;0;36
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP/RJ;7206072;b3S;S4;I;2;ARAPOTI;PR;06/2025;3.615.245;1.952.139;835.720;3.269.215;2.291.152;346.030;50.784;0;28
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SOMA PR/SC/SP - SICREDI SOMA;82065285;b3S;S4;I;2;MARIOPOLIS;PR;06/2025;3.613.000;2.226.779;851.659;3.236.401;2.284.594;376.599;23.925;0;47
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DE ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI INTEGRAÇÃO DE ESTADOS RS/SC/MG;87781530;b3S;S4;I;2;PASSO FUNDO;RS;06/2025;3.595.116;2.309.109;967.610;3.174.269;2.114.075;420.848;27.097;0;35
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA - SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;06/2025;3.574.655;1.841.875;1.334.741;3.271.710;2.636.773;302.945;22.019;0;28
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;S4;I;1;PORTO ALEGRE;RS;06/2025;3.550.316;2.534.336;733.493;2.443.433;2.285.959;1.106.883;27.835;2;0
COOPERFORTE COOPERATIVA DE CRÉDITO E INVESTIMENTOS LTDA;1658426;b3S;S5;I;2;BRASILIA;DF;06/2025;3.535.521;2.127.725;861.953;2.781.536;2.718.242;753.985;55.500;0;3
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;S4;I;2;CAMPO GRANDE;MS;06/2025;3.491.454;2.330.436;886.189;3.099.479;1.622.936;391.975;-4.618;0;23
COOPERATIVA DE CRÉDITO UNICRED UNIÃO LTDA - UNICRED UNIÃO;74114042;b3S;S5;I;2;ITAJAI;SC;06/2025;3.435.334;2.001.328;50.873;3.109.252;2.916.187;326.082;31.614;0;29
WARREN;52333;n2;S4;C;2;PORTO ALEGRE;RS;06/2025;3.401.375;0;65.325;3.327.173;3.291.193;74.202;9.662;4;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA, CIRCUITO DO OURO, GRANDE BH E RIO GRANDE DO NORTE LTDA. -  SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;06/2025;3.399.921;1.821.559;92.932;2.949.468;2.800.921;450.453;76.675;0;33
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE - SICOOB CREDIAUC;78840071;b3S;S5;I;2;CONCORDIA;SC;06/2025;3.366.542;1.953.901;58.661;2.944.255;2.301.138;422.287;42.204;0;32
BANCO CARGILL S.A.;3609817;b1;S4;I;3;SAO PAULO;SP;06/2025;3.336.703;2.401.410;194.033;2.446.168;2.364.268;890.535;30.586;2;0
COOPERATIVA DE CRÉDITO UNICRED CENTRO-SUL LTDA - UNICRED CENTRO-SUL;75847;b3S;S5;I;2;CRICIUMA;SC;06/2025;3.305.861;1.722.202;55.061;3.005.319;2.816.017;300.542;22.081;0;19
COOPERATIVA DE CRÉDITO AGROCREDI LTDA. - SICOOB AGROCREDI;42873828;b3S;S4;I;2;GUAXUPE;MG;06/2025;3.276.673;880.494;104.084;2.635.095;2.295.649;641.578;68.200;0;27
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RAÍZES - SICREDI RAÍZES RS/SC/MG;88099247;b3S;S4;I;2;CAMPO NOVO;RS;06/2025;3.220.217;1.970.639;954.610;2.660.992;1.843.788;559.224;44.537;0;44
CREDSYSTEM INSTITUIÇÃO DE PAGAMENTO LTDA;4670195;n4;S4;C;2;BARUERI;SP;06/2025;3.154.492;2.547.489;45.687;2.718.181;425;436.311;48.802;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;S5;I;2;PORTO ALEGRE;RS;06/2025;3.136.242;1.747.883;55.690;2.788.435;2.548.677;347.807;25.656;0;36
DMCARD;52357;n1;S4;C;2;SAO JOSE DOS CAMPOS;SP;06/2025;3.130.966;1.685.078;111.799;2.598.261;1.563.054;532.705;-70.224;4;0
MONEY PLUS;52137;n1;S5;C;2;SAO PAULO;SP;06/2025;3.065.808;58.744;0;2.757.638;2.456.222;308.170;16.482;4;0
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;06/2025;3.046.790;1.482.898;59.393;2.634.525;2.217.248;412.265;46.751;0;31
COOPERATIVA DE CRÉDITO ROTA DAS TERRAS - SICREDI ROTA DAS TERRAS RS/MG;87510475;b3S;S4;I;2;TAPERA;RS;06/2025;3.027.088;2.125.793;625.861;2.661.300;1.178.586;365.788;2.591;0;28
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ;78907607;b3S;S4;I;2;PRUDENTOPOLIS;PR;06/2025;3.018.954;1.827.991;815.606;2.630.746;1.544.913;388.207;43.333;0;37
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ - SICREDI BOTUCARAÍ RS/MG;87900601;b3S;S4;I;2;SOLEDADE;RS;06/2025;3.016.187;2.157.141;489.061;2.584.076;1.657.672;432.111;36.832;0;31
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;06/2025;3.001.441;2.042.553;32.824;2.680.745;1.632.049;320.696;11.890;0;10
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DO SUL DE MATO GROSSO, AMAPÁ E PARÁ - SICREDI INTEGRAÇÃO MT/AP/PA;26549311;b3S;S4;I;2;RONDONOPOLIS;MT;06/2025;2.971.835;1.713.650;772.254;2.604.659;1.674.308;367.176;25.097;0;24
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP;76059997;b3S;S4;I;2;TOLEDO;PR;06/2025;2.947.182;2.008.911;581.147;2.619.858;1.579.902;327.325;4.401;0;24
BANCO KDB DO BRASIL S.A.;7656500;b1;S4;I;3;SAO PAULO;SP;06/2025;2.936.845;378.596;2.369.083;2.432.857;2.290.917;503.988;18.529;2;0
ANDBANK;51949;b1;S4;C;3;SAO PAULO;SP;06/2025;2.878.770;1.691.786;321.708;2.477.072;2.355.221;401.699;61.156;4;2
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;06/2025;2.873.692;1.910.407;65.797;2.463.016;1.941.422;410.677;38.269;0;38
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DE MATO GROSSO, ACRE E AMAZONAS - SICREDI BIOMAS;33022690;b3S;S4;I;2;ARAPUTANGA;MT;06/2025;2.862.954;2.011.881;429.713;2.550.509;1.445.882;312.445;-18.577;0;36
ABN AMRO;52302;b1;S4;C;3;SAO PAULO;SP;06/2025;2.853.832;0;741.939;2.228.066;1.069.687;625.766;20.968;4;0
COOPERATIVA DE CREDITO CREDIROCHAS - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;06/2025;2.834.543;1.555.871;56.915;2.537.926;2.408.191;296.617;15.146;0;29
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA SERRANA PR/SP/RJ - SICREDI PARANAPANEMA SERRANA PR/SP/RJ;79086997;b3S;S4;I;2;CAMBARA;PR;06/2025;2.801.308;1.776.896;501.139;2.586.503;1.765.193;214.805;4.285;0;44
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;06/2025;2.778.869;1.734.062;32.060;2.488.393;1.808.875;290.476;43.036;0;47
MAGALUPAY INSTITUIÇÃO DE PAGAMENTO S.A.;13884775;n4;S5;C;2;BARUERI;SP;06/2025;2.772.380;274;188.101;2.327.373;137.221;445.006;17.673;1;0
ADYEN DO BRASIL INSTITUICAO DE PAGAMENTO LTDA.;14796606;n4;;I;3;SAO PAULO;SP;06/2025;2.769.292;0;339.843;2.154.716;98.404;614.576;48.765;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;b3S;S4;I;2;SANTA CRUZ DO SUL;RS;06/2025;2.766.579;1.344.402;1.190.113;2.341.502;1.810.279;425.077;48.757;0;15
COOPERATIVA DE CREDITO E INVESTIMENTO COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;S5;I;2;DOIS VIZINHOS;PR;06/2025;2.764.934;2.011.849;35.896;2.360.741;1.525.957;404.193;57.123;0;47
INTER PAG INSTITUIÇÃO DE PAGAMENTO S.A.;22177858;n4;S3;C;2;BELO HORIZONTE;MG;06/2025;2.753.211;0;1.783.633;662.857;0;2.090.354;54.517;1;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO SICOOB UNIMAIS RIO LTDA.;14568725;b3C;S4;I;2;RIO DE JANEIRO;RJ;06/2025;2.719.936;23.925;936.703;2.521.603;0;198.332;12.566;0;2
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;06/2025;2.666.395;1.897.846;434.171;2.444.531;1.417.615;221.864;-24.600;0;29
PAYPAL DO BRASIL INSTITUIÇÃO DE PAGAMENTO LTDA.;10878448;n4;;I;3;SAO PAULO;SP;06/2025;2.664.167;0;668.263;2.118.601;210.983;545.566;8.964;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;S5;I;2;TURVO;SC;06/2025;2.640.861;1.262.271;50.635;2.243.146;1.937.560;397.716;54.215;0;26
99PAY INSTITUICAO DE PAGAMENTO S.A.;24313102;n4;S5;C;3;SAO PAULO;SP;06/2025;2.637.297;0;1.435.014;2.467.207;2.092.040;170.090;9.700;1;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS E EMPREGADOS DOS TRANSPORTES E CORREIOS DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;06/2025;2.618.961;2.138.819;58.379;2.324.515;1.460.914;294.446;19.748;0;48
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;b3S;S4;I;2;AGUDO;RS;06/2025;2.608.234;977.431;1.369.078;1.979.508;1.440.275;628.726;94.912;0;15
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RIO PARANÁ - SICREDI RIO PARANÁ;81206039;b3S;S4;I;2;NOVA LONDRINA;PR;06/2025;2.604.421;1.598.947;621.108;2.239.297;1.340.540;365.124;28.060;0;35
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE SUL - SICREDI NORTE SUL;79063574;b3S;S4;I;2;SANTO ANTONIO DA PLATINA;PR;06/2025;2.596.653;1.544.859;720.958;2.342.132;1.294.291;254.520;6.448;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMINHO DAS ÁGUAS RS - SICREDI CAMINHO DAS ÁGUAS RS;95213211;b3S;S4;I;2;ROLANTE;RS;06/2025;2.594.147;1.527.580;798.822;2.389.016;1.897.506;205.131;21.159;0;26
COOPERATIVA DE CRÉDITO GERAÇÕES - SICREDI GERAÇÕES RS/MG;88471024;b3S;S4;I;2;CACHOEIRA DO SUL;RS;06/2025;2.592.149;1.620.828;620.555;2.246.335;1.544.511;345.814;40.237;0;28
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;06/2025;2.577.608;88.875;1.279.484;2.407.864;531.100;169.744;8.335;0;0
